3.509163434500806034e-05,9.882203303277492523e-04,8.628084906376898289e-04,9.851132053881883621e-04
6.973471026867628098e-04,6.738672964274883270e-04,3.180487256031483412e-04,9.452468366362154484e-04
5.305595113895833492e-04,9.140091133303940296e-04,7.710151257924735546e-04,2.289462572662159801e-04
7.057687616907060146e-04,1.534686452941969037e-04,7.038377807475626469e-04,4.478018963709473610e-04
5.967288743704557419e-04,5.450319440569728613e-05,4.847969685215502977e-04,7.312265806831419468e-04
2.682725062186364084e-05,1.303253338846843690e-05,7.521154475398361683e-04,1.961180678335949779e-04
1.899423368740826845e-04,5.420717061497271061e-04,6.967691006138920784e-04,6.416257238015532494e-04
9.187114774249494076e-04,2.088269684463739395e-04,6.414891686290502548e-04,2.736958776949904859e-05
8.141715079545974731e-04,6.655253819189965725e-04,1.007732644211500883e-04,4.240061680320650339e-04
2.490644401405006647e-04,1.751615491230040789e-04,8.905632421374320984e-04,5.799339269287884235e-04
9.175456943921744823e-04,8.975382661446928978e-04,5.118988920003175735e-04,1.743898610584437847e-04
8.560564601793885231e-04,1.019460178213194013e-04,7.940924260765314102e-04,8.016924257390201092e-04
9.147982927970588207e-04,1.258018164662644267e-04,6.217089248821139336e-04,2.769276034086942673e-04
8.804089884506538510e-05,8.657053112983703613e-04,2.031573530985042453e-04,2.433396002743393183e-04
4.359317536000162363e-04,7.793052354827523232e-04,4.902860964648425579e-04,6.076813588151708245e-05
6.289582233875989914e-04,1.838566531660035253e-04,9.841760620474815369e-04,2.668879915290744975e-06
7.720369612798094749e-04,4.310553777031600475e-04,2.759149938356131315e-04,6.280143861658871174e-05
5.268039603834040463e-05,3.009485662914812565e-04,1.902742806123569608e-04,6.152443820610642433e-04
7.032032008282840252e-04,5.403924733400344849e-04,5.503907450474798679e-04,9.142237831838428974e-04
9.692120365798473358e-04,6.644211243838071823e-04,3.850596840493381023e-04,2.714970032684504986e-04
5.048630991950631142e-04,3.784629807341843843e-04,4.938330384902656078e-04,3.858093987219035625e-04
8.474240894429385662e-04,9.647902334108948708e-05,1.857375464169308543e-04,3.882086602970957756e-04
1.743509783409535885e-04,1.206987217301502824e-04,1.096617124858312309e-04,3.462570603005588055e-04
4.174000423518009484e-05,8.641048916615545750e-04,3.194695746060460806e-04,6.074811099097132683e-04
9.254192700609564781e-04,4.351538154878653586e-05,6.210374413058161736e-04,9.398051188327372074e-04
1.847255771281197667e-04,4.470724088605493307e-04,5.183600587770342827e-04,8.707706583663821220e-04
6.545288488268852234e-04,8.164485916495323181e-04,1.817561569623649120e-04,8.376505575142800808e-04
1.882614810710947495e-06,1.182769701699726284e-04,6.354517536237835884e-04,6.907047936692833900e-04
3.237483324483036995e-04,4.700158024206757545e-05,7.707673357799649239e-04,8.119957055896520615e-04
7.398149464279413223e-04,9.946799837052822113e-04,9.704325930215418339e-04,6.432828959077596664e-04
8.088999311439692974e-04,3.515719727147370577e-04,5.773465381935238838e-04,7.958324858918786049e-04
3.387180622667074203e-04,2.157355629606172442e-04,5.049657775089144707e-04,3.133687132503837347e-04
5.927845486439764500e-04,9.513141412753611803e-05,4.948813002556562424e-04,3.084310446865856647e-04
7.300483412109315395e-04,1.875350280897691846e-04,6.225528777576982975e-04,2.059671678580343723e-04
8.533819345757365227e-04,4.837166634388267994e-04,1.154142300947569311e-04,9.041270823217928410e-04
9.584071813151240349e-04,5.970917991362512112e-04,8.218659204430878162e-04,7.185168215073645115e-04
1.172211850644089282e-04,4.245709860697388649e-04,6.220139330253005028e-04,9.957728907465934753e-04
2.817298445734195411e-05,9.655919857323169708e-04,1.436493621440604329e-04,3.222261730115860701e-04
4.806281867786310613e-05,3.289002343080937862e-04,2.195885172113776207e-04,3.164455702062696218e-04
3.519861638778820634e-05,7.843213970772922039e-04,2.235902938991785049e-04,4.348635266069322824e-04
3.991292905993759632e-04,4.797389847226440907e-04,9.918664545693900436e-06,3.250486333854496479e-04
4.185802536085247993e-04,1.234501978615298867e-04,3.819032281171530485e-04,4.703793092630803585e-04
7.582923863083124161e-04,5.139149143360555172e-04,4.968435387127101421e-04,2.915840304922312498e-04
6.586035597138106823e-04,2.271178382216021419e-04,2.492679050192236900e-04,8.885743445716798306e-04
5.908824387006461620e-04,7.370854291366413236e-05,6.174622103571891785e-04,8.342321962118148804e-04
7.802495965734124184e-04,4.010112897958606482e-04,6.187172402860596776e-05,4.012854769825935364e-04
1.292223460040986538e-04,3.582242352422326803e-04,7.443379727192223072e-04,7.091080769896507263e-04
8.627357892692089081e-04,8.489752071909606457e-04,4.058897029608488083e-04,7.997077191248536110e-04
9.797918610274791718e-04,5.055814399383962154e-04,3.821479040198028088e-04,6.923968903720378876e-04
7.198476814664900303e-04,1.814292336348444223e-04,7.335080299526453018e-04,4.574432095978409052e-04
5.519347178051248193e-05,6.073922850191593170e-04,9.754474012879654765e-05,9.978321613743901253e-04
9.796280646696686745e-04,8.791967411525547504e-04,2.088888868456706405e-04,4.962599487043917179e-04
8.940949919633567333e-04,3.937971196137368679e-04,9.287453140132129192e-04,5.756683458457700908e-05
7.702980656176805496e-05,2.917918936873320490e-05,9.484555921517312527e-04,2.690108085516840219e-04
8.929591858759522438e-04,7.961736992001533508e-04,3.875688416883349419e-04,6.340602412819862366e-04
9.763209382072091103e-04,7.329015643335878849e-04,4.329518560552969575e-05,3.371279453858733177e-04
9.596495074220001698e-04,8.007449214346706867e-04,9.016202238854020834e-05,8.152535883709788322e-04
3.219036079826764762e-05,5.257726297713816166e-04,7.408098317682743073e-04,3.729379095602780581e-04
2.490082115400582552e-04,5.405623232945799828e-04,3.849794738925993443e-04,3.349365724716335535e-04
5.350434803403913975e-04,3.220194412278942764e-05,1.339110604021698236e-04,9.126200457103550434e-04
8.650090894661843777e-04,6.141850462881848216e-05,4.066131368745118380e-04,2.567619376350194216e-04
6.248248391784727573e-04,3.743348934222012758e-04,7.391767576336860657e-04,4.433181311469525099e-04
3.707991854753345251e-04,2.836952917277812958e-04,8.746130042709410191e-04,1.233572111232206225e-04
4.019896095996955410e-06,5.944780696154339239e-06,3.709580341819673777e-04,5.543709849007427692e-04
6.490848609246313572e-04,3.544694336596876383e-04,3.883890749420970678e-04,8.605779730714857578e-04
9.357816888950765133e-04,3.710227247211150825e-05,9.059016010724008083e-04,7.639336981810629368e-04
7.898184121586382389e-04,8.005425333976745605e-04,9.005162282846868038e-04,3.300959069747477770e-04
6.831928621977567673e-04,2.621117455419152975e-04,2.386451960774138570e-04,3.227598499506711960e-04
4.997653886675834656e-04,4.310595104470849037e-04,6.567552336491644382e-04,9.129293030127882957e-04
3.542759513948112726e-04,8.232531254179775715e-04,1.899491035146638751e-04,6.368404137901961803e-04
7.862906204536557198e-04,6.515673885587602854e-05,2.832012614817358553e-05,6.527873338200151920e-04
3.265347622800618410e-04,3.728432930074632168e-04,3.724627604242414236e-04,6.171833374537527561e-04
9.669810970081016421e-05,3.249384462833404541e-04,3.977903397753834724e-04,8.722458005649968982e-05
4.287193587515503168e-04,6.910008232807740569e-05,1.891477586468681693e-05,7.032238645479083061e-04
2.461629337631165981e-04,2.385995030635967851e-04,4.177653463557362556e-04,2.333441661903634667e-04
3.573898575268685818e-04,1.440260675735771656e-04,9.235091274604201317e-04,3.509168454911559820e-04
1.179419195977970958e-04,7.858655299060046673e-04,7.510212017223238945e-04,8.172473753802478313e-04
1.720811997074633837e-04,4.793757107108831406e-04,4.567157593555748463e-04,1.202140483655966818e-04
4.150791210122406483e-04,8.022927213460206985e-04,8.332171128131449223e-04,6.711473688483238220e-04
4.461238568183034658e-04,2.708635583985596895e-04,2.690696783247403800e-05,3.862661251332610846e-04
5.015896749682724476e-04,7.137955981306731701e-04,4.996469942852854729e-04,5.802626837976276875e-04
1.238224740518489853e-05,2.403496619081124663e-04,9.199263877235352993e-04,1.693469384917989373e-04
2.661427715793251991e-04,3.712498000822961330e-04,6.428179331123828888e-04,9.568048408254981041e-04
8.062649867497384548e-04,9.560592588968575001e-04,4.792265535797923803e-04,7.236963720060884953e-04
6.565884104929864407e-04,5.730271223001182079e-04,1.435816957382485271e-04,6.855045794509351254e-04
6.383201107382774353e-04,6.358060054481029510e-04,5.085141165181994438e-04,8.459105156362056732e-04
5.877360235899686813e-04,2.745851525105535984e-04,1.302142027270747349e-05,2.002821856876835227e-04
3.479308797977864742e-04,1.891833526315167546e-04,2.502750248822849244e-05,4.095049516763538122e-04
3.495836863294243813e-04,3.192610456608235836e-04,6.685168773401528597e-05,8.163551101461052895e-04
9.972138796001672745e-04,9.053966496139764786e-04,8.130515197990462184e-05,3.438871644902974367e-04
6.269801524467766285e-04,4.110458248760551214e-04,3.195659082848578691e-04,7.569734589196741581e-04
5.821030354127287865e-04,1.545071572763845325e-04,4.894560552202165127e-04,2.854775812011212111e-04
8.420986705459654331e-05,5.511802737601101398e-04,7.908775005489587784e-04,8.582101436331868172e-04
4.195492074359208345e-04,6.436227122321724892e-04,8.968166657723486423e-04,2.799318754114210606e-04
