3.702788962982594967e-04,2.358332421863451600e-04,8.229968370869755745e-04,4.667505272664129734e-04
7.340515148825943470e-04,7.905224920250475407e-04,1.723811146803200245e-04,2.103414008161053061e-04
9.435235988348722458e-04,5.651286919601261616e-04,3.273746115155518055e-04,7.526760600740090013e-05
1.158076993306167424e-04,2.320141356904059649e-04,8.573082741349935532e-04,7.114863838069140911e-04
5.806246190331876278e-04,4.601216060109436512e-04,1.350845996057614684e-04,3.259092918597161770e-04
5.254768184386193752e-04,7.679797126911580563e-04,8.268117671832442284e-04,8.318267646245658398e-04
6.863470189273357391e-04,8.140605641528964043e-04,9.818789112614467740e-05,8.483805577270686626e-04
5.391917075030505657e-04,2.677452575881034136e-04,7.877881871536374092e-04,8.593015372753143311e-04
5.308985128067433834e-04,3.694914630614221096e-04,5.533677758648991585e-04,6.527107325382530689e-04
4.811664111912250519e-04,9.311735630035400391e-04,8.346739923581480980e-04,7.514748140238225460e-04
1.042524818331003189e-04,2.697481249924749136e-04,4.968846915289759636e-04,1.627036544959992170e-04
1.176622317871078849e-04,2.478285168763250113e-04,3.365711309015750885e-04,7.819524034857749939e-04
3.851610381389036775e-05,1.964090006367769092e-05,8.611941011622548103e-04,6.452449451899155974e-05
7.825120119377970695e-04,6.960207829251885414e-04,4.970259615220129490e-04,4.656470264308154583e-04
7.252974319271743298e-04,4.120507510378956795e-04,4.000407643616199493e-04,6.707626162096858025e-04
3.271677996963262558e-05,6.686742999590933323e-04,2.540402638260275126e-04,6.469700019806623459e-04
5.493749049492180347e-04,2.121296420227736235e-04,2.527156611904501915e-04,9.312976617366075516e-04
9.126457152888178825e-04,7.075046305544674397e-04,8.912057382985949516e-04,9.482370805926620960e-04
6.358868558891117573e-04,9.351466433145105839e-04,8.272666600532829762e-04,4.069215792696923018e-04
6.045165355317294598e-04,8.601864683441817760e-04,5.754895391874015331e-04,6.364657310768961906e-04
7.469431147910654545e-04,2.232880797237157822e-04,3.531571128405630589e-04,4.099916259292513132e-04
9.433449595235288143e-04,4.386596847325563431e-04,5.741369095630943775e-04,1.685918105067685246e-04
9.500604355707764626e-04,4.400944162625819445e-04,7.867673994041979313e-04,3.272681205999106169e-04
5.507351015694439411e-04,2.848956501111388206e-04,1.815850555431097746e-04,2.305730595253407955e-04
5.819726502522826195e-04,9.867360349744558334e-04,8.765043457970023155e-04,7.252216455526649952e-04
2.318593760719522834e-04,7.611576584167778492e-04,9.607824031263589859e-04,9.466760093346238136e-04
7.978123612701892853e-04,7.660413393750786781e-04,8.013767655938863754e-04,9.510848904028534889e-04
5.704842624254524708e-04,3.075024869758635759e-04,9.954742854461073875e-04,9.798221290111541748e-04
8.326228125952184200e-04,5.974831874482333660e-04,6.333494675345718861e-04,5.706609226763248444e-05
5.860597593709826469e-04,2.956730604637414217e-04,6.977482116781175137e-04,6.926509668119251728e-04
5.347921396605670452e-04,2.832061436492949724e-04,3.245752886869013309e-04,4.570914024952799082e-04
4.407276865094900131e-04,4.664744192268699408e-04,5.474537465488538146e-05,5.172190722078084946e-04
2.530998317524790764e-04,8.884550188668072224e-04,1.780214952304959297e-04,8.854153747961390764e-06
4.804805503226816654e-04,2.616102865431457758e-04,3.666069824248552322e-04,4.962653038091957569e-04
9.111508843488991261e-04,9.974519489333033562e-04,5.670646205544471741e-04,9.814997902140021324e-04
2.701061894185841084e-04,9.160250192508101463e-05,9.369650506414473057e-04,1.491934090154245496e-04
5.806831177324056625e-04,1.375449501210823655e-04,8.329912670888006687e-04,6.260085501708090305e-04
6.311442703008651733e-04,4.173254419583827257e-04,1.946884294738993049e-04,1.951062295120209455e-04
7.804925553500652313e-04,6.354213110171258450e-04,9.703236282803118229e-04,2.879319654311984777e-04
2.189173974329605699e-04,2.898747043218463659e-04,4.346523783169686794e-04,5.884200218133628368e-04
4.496728361118584871e-04,1.719977008178830147e-04,8.286450756713747978e-04,1.451907155569642782e-04
9.269570000469684601e-04,2.040252438746392727e-04,3.935829154215753078e-04,6.277037318795919418e-04
9.603861835785210133e-04,4.102183156646788120e-04,4.224278090987354517e-04,6.978900637477636337e-04
6.682818639092147350e-04,8.120739366859197617e-04,5.751800563302822411e-05,7.246471941471099854e-04
8.891848847270011902e-04,5.779236744274385273e-05,4.019669431727379560e-04,2.849179436452686787e-04
6.206601392477750778e-04,3.138181928079575300e-04,6.136432148196035996e-06,3.194397722836583853e-04
3.139470936730504036e-04,1.048599442583508790e-04,3.890832595061510801e-04,5.907410741201601923e-05
7.311405497603118420e-04,9.278400102630257607e-04,2.055251025012694299e-05,7.180261309258639812e-04
3.980782639700919390e-04,6.525946082547307014e-04,5.605277838185429573e-04,5.870460299775004387e-04
5.844703991897404194e-04,2.633296826388686895e-04,8.988228510133922100e-04,4.192343330942094326e-04
4.594652273226529360e-05,4.738823336083441973e-04,5.323163350112736225e-04,1.931264559971168637e-04
1.470274437451735139e-04,8.537888643331825733e-04,4.904740490019321442e-04,5.241443286649882793e-04
6.395107484422624111e-04,6.430476205423474312e-04,1.156787111540324986e-04,1.174286007881164551e-04
6.004397873766720295e-04,7.362250471487641335e-04,2.426701248623430729e-04,4.414995419210754335e-05
3.480790765024721622e-04,3.409888013266026974e-04,8.205077028833329678e-04,1.941322698257863522e-04
5.102912546135485172e-04,1.387515512760728598e-04,6.024587200954556465e-04,5.807332345284521580e-04
3.468320646788924932e-04,9.058560244739055634e-04,8.941323030740022659e-04,7.279889541678130627e-04
7.498449122067540884e-05,5.241531762294471264e-04,7.975749322213232517e-04,9.637664334150031209e-05
2.200874769187066704e-05,2.608368522487580776e-04,5.663906922563910484e-04,2.410741581115871668e-04
9.559293976053595543e-04,8.886977448128163815e-04,7.969940779730677605e-04,8.071445045061409473e-04
6.424546591006219387e-04,1.798261509975418448e-04,5.880124517716467381e-04,8.974575321190059185e-04
3.633613814599812031e-04,3.155557787977159023e-04,6.865133764222264290e-05,3.230452130082994699e-04
5.528421297640306875e-06,4.759247531183063984e-04,4.179587995167821646e-04,2.145626785932108760e-04
5.354520399123430252e-04,8.511362830176949501e-04,2.862056717276573181e-04,2.868250012397766113e-04
9.066169732250273228e-04,5.886440048925578594e-04,6.841765716671943665e-04,7.713965605944395065e-04
1.825570507207885385e-04,6.982510676607489586e-04,9.894092800095677376e-04,7.463095244020223618e-04
9.590371628291904926e-04,2.772188454400748014e-04,6.369867332978174090e-05,9.332735789939761162e-04
6.182621000334620476e-04,9.147826349362730980e-04,2.701151533983647823e-04,3.667242126539349556e-04
5.226336070336401463e-04,5.105591262690722942e-04,3.690116573125123978e-04,9.903711033985018730e-04
3.976645530201494694e-04,7.637958333361893892e-05,4.041962383780628443e-04,4.212973581161350012e-04
2.861639659386128187e-04,2.836955245584249496e-04,8.056516526266932487e-04,9.245335240848362446e-04
2.609382499940693378e-05,8.271200349554419518e-04,2.680977340787649155e-04,7.693325169384479523e-04
7.485165842808783054e-04,3.217210178263485432e-04,2.242770051452680491e-06,4.558423534035682678e-04
3.796091477852314711e-04,3.622864605858922005e-04,4.505290417000651360e-04,5.993770901113748550e-05
3.512163530103862286e-04,7.077932823449373245e-04,8.672357071191072464e-04,2.785215037874877453e-04
4.971247399225831032e-04,8.460436365567147732e-04,2.541073808970395476e-05,4.721083387266844511e-04
2.085293817799538374e-05,3.584154765121638775e-04,8.684557978995144367e-04,3.185389796271920204e-04
5.321696517057716846e-05,5.308551480993628502e-04,3.539015888236463070e-04,6.284384871833026409e-04
1.775090349838137627e-04,3.124893119093030691e-04,2.950943598989397287e-04,5.951799685135483742e-04
2.560727007221430540e-04,8.712917915545403957e-04,6.083323387429118156e-04,5.867335712537169456e-04
6.008272175677120686e-04,2.584401408967096359e-05,4.497846821323037148e-04,7.427245873259380460e-05
4.621678381226956844e-04,5.889283493161201477e-04,6.139298202469944954e-04,7.272928633028641343e-05
9.068170329555869102e-04,5.048534367233514786e-04,6.471679662354290485e-04,2.565115573816001415e-04
3.881955926772207022e-04,3.455875412328168750e-05,9.349792962893843651e-04,3.208470880053937435e-04
4.351944953668862581e-04,9.227545233443379402e-04,1.892563450383022428e-04,4.686755419243127108e-04
6.279298104345798492e-04,7.296394906006753445e-04,2.722712524700909853e-04,3.422101144678890705e-04
8.140953141264617443e-04,6.311946199275553226e-04,7.360934396274387836e-04,2.692888083402067423e-04
3.782937419600784779e-04,1.250373461516574025e-04,1.698049891274422407e-04,2.353567979298532009e-04
2.795381005853414536e-04,1.240084093296900392e-04,1.219144396600313485e-04,2.715124865062534809e-04
5.681678303517401218e-04,3.398103945073671639e-05,5.294235888868570328e-04,4.168630111962556839e-04
4.329701187089085579e-04,6.107255467213690281e-04,6.445391336455941200e-04,8.800424984656274319e-04
1.897236943477764726e-04,1.026865720632486045e-04,2.758384653134271502e-05,2.789264253806322813e-04
1.098526990972459316e-04,3.039056609850376844e-04,8.544781594537198544e-04,1.659059198573231697e-04
3.930750535801053047e-04,7.076904876157641411e-04,8.705225773155689240e-04,5.010496824979782104e-04
7.612573099322617054e-04,8.268594392575323582e-04,1.237045653397217393e-04,4.095771291758865118e-04
2.394534531049430370e-04,3.058212769246893004e-06,1.194157885038293898e-04,5.666444194503128529e-04
7.933682063594460487e-04,8.465365972369909286e-04,5.364587996155023575e-04,4.007866955362260342e-04
1.711421209620311856e-04,6.911231321282684803e-04,2.917477395385503769e-04,8.959302795119583607e-04
3.802539868047460914e-05,7.140508387237787247e-04,6.514975684694945812e-04,5.045275320298969746e-04
2.786465338431298733e-04,7.239167462103068829e-04,8.507115999236702919e-04,3.683400864247232676e-04
4.405509389471262693e-04,6.107400404289364815e-04,6.048615323379635811e-04,7.374359411187469959e-04
2.520788402762264013e-04,5.841617239639163017e-04,7.563140825368463993e-04,6.275601917877793312e-04
1.265983446501195431e-04,5.079738330096006393e-04,9.386115707457065582e-04,3.368629259057343006e-04
1.493044401286169887e-04,8.269386598840355873e-04,8.634959813207387924e-04,4.022137436550110579e-04
3.309571184217929840e-04,8.406317792832851410e-04,2.048444293905049562e-04,6.694278563372790813e-04
6.986880907788872719e-04,4.372479161247611046e-04,2.053727257589343935e-05,5.631061503663659096e-04
7.685845048399642110e-05,5.302582285366952419e-04,1.290867221541702747e-04,1.277395058423280716e-04
